"3693","Piedras Negras, Coah.- De manos de monseñor Alonso Gerardo Garza Treviño, recibieron la bendición a su amor Leonardo Montenegro y Azucena Valdez, durante hermosa ceremonia oficiada también por...   Alonso Gerardo Garza Trevino, les otorgo su bendicion.     Tags: reynaldo valdez ortiz, piedras negras, maria del    rosario castillo de valdez, leonardo montenegro, coahuila,    boda, azucena valdez, alonso gerardo garza trevino    Piedras Negras, Coah.- De manos de monsenor Alonso Gerardo Garza    ..."
"3697","Luis Arrieta participa en la obra `Chica conoce a chico` donde se ofrece un texto ameno al público para incitar a la reflexión en torno del amor bajo la producción de Paulette Hernández.  Elba Giménez agregó que se trata de una historia de encuentros y desencuentros que se dan cuando termina una relación y ciertas personas se sienten inseguras de conocer a más personas porque finalmente ya están acostumbradas a alguien."
"3702","Quito, (EFE).- Ecuador cerró marzo con una inflación del 0,70 por ciento, informó el Instituto de Estadísticas y Censos (INEC) en un comunicado. La inflación anual se ubicó en el 3,11 por ciento en tanto que la acumulada se ubicó en el 1,53 por ciento, de acuerdo al INEC. La inflación de marzo, señaló el Instituto, respondió sobre todo al incremento de precios en la división de alimentos y bebidas no alcohólicas (63,62 %) así como en bienes y servicios diversos (15,61 %). Según el INEC, Guayaqu..."
"3704","Jesús Zambrano, dirigente nacional del PRD, dijo que AMLO tendrá que explicar por qué antepone los intereses personales sobre las necesidades de su país."
"3705","Actos religioso y civil fueron atestiguados por unas 300 personas el primero y más de un millar el segundo   Lucida ceremonia en un enclave verde en el corazon de la perla tapatia     Actos religioso y civil fueron atestiguados por unas 300 personas el    primero y mas de un millar el segundo     Puerto Vallarta Jalisco Noticias.- El pasado 28 de marzo en la    explanada menor de Trasloma enclavada al centro de un pequeno lago fue    el escenario elegido por Paulina y Salvador para llevar a cab..."
"3706","Los bajos tipos de interés han llegado a la oficina. Las entidades financieras están trasladando los bajos niveles del precio del dinero (en el 0,25% tras el último recorte del BCE) a los productos bancarios más tradicionales. Así, tanto por el lado del pasivo como por el del activo, la tendencia de los intereses es la misma: claramente bajista.show enclosure(image/jpeg; 0.02 MB)"
"3708","El presidente de Fecode, Luis Grubert, dijo en Bogotá que desde enero esperan una solución del Gobierno a sus demandas y que si no hay un arreglo antes del lunes se irán a la huelga.   Buscador __ [flecha_buscar.jpg]-Submit OPCIONES                                                             DE BUSQUEDA    Nacional    Gobierno pide a maestros que desistan de salir a huelga    9 de Mayo de 2014    El presidente de Fecode, Luis Grubert, dijo en Bogota que desde enero    esperan una solucion del G..."
"3711","Este año se reactivará el financiamiento a la construcción. Para ello, la SHF cuenta con un programa de créditos sindicados donde se contemplan recursos por $18,000 millones.                    leer más"
"3713","por: Armando Ponce México, D.F.; 3 de febrero.- El viernes 24 de enero no fue como todos los viernes: Cristina Pacheco habló a la sección cultural de Proceso para avisar que el `Inventario` se retrasaría y que, por favor, no se le llamara a su esposo para no distraerlo. Acababa de pasarlo en limpio en la computadora para que José Emilio Pacheco lo corrigiera. `Él hablará cuando esté listo`. Pasadas las 18 horas, en pleno cierre de edición, la columna no había llegado. A las 18:38 finalmente ent..."
"3715","Ciudad de México.-  El brasileño Pelé y el luso Cristiano Ronaldo, son los protagonistas de la nueva campaña promocional de la aerolínea Fly Emirates, donde a bordo de un avión se da un `duelo...   Tags: zocalo, pele, futbol, fly emirates, deportes,    cristiano ronaldo, comercial, coahuila, campana    promocional    Ciudad de Mexico.- El brasileno Pele y el luso Cristiano Ronaldo, son    los protagonistas de la nueva campana promocional de la aerolinea Fly    Emirates, donde a bordo de un avio..."
"3718","Vecinos de Cuautitlán Izcalli encontraron los cuerpos sin vida de dos hombres, ambos tenían disparos de arma de fuego; en Tultitlán fue hallado otro cadáver dentro de una bolsa de plástico con un mensaje firmado por el Cártel de Sinaloa"
"3719","Nápoles se impuso este domingo  al colista Sassuolo por 2-0 como visitante con goles del suizo Blerim Dzemaili (37) y Lorenzo Insigne (55) y llegó a 50 puntos, uno menos que la Roma para afirmarse en el tercer puesto de la Serie A...."
"3720","México.- El subsecretario de Prevención y Promoción de la Salud, Pablo Kuri, informó que en México está erradica la transmisión de rabia a humanos, con lo que se cumple con la Meta del Milenio establecida por la Organización Mundial de la Salud (OMS). En la puesta en marcha de la Semana Nacional de Vacunación Antirrábica Canina y Felina 2014, agregó que desde 2005 en México no se ha tenido un sólo caso de rabia humana, lo que coloca al país entre las primeras naciones que cumplen dicha meta es..."
"3721","En el histórico Teatro Solís de Montevideo, y ante un público que pagó la entrada a beneficio de varios centros de salud psiquiátrica del país, Close, conocida entre otros por el papel de una mujer obsesionada `y violenta` que protagonizó en la película `Atracción fatal`, explicó la necesidad de cambiar las actitudes hacia los problemas psiquiátricos."
"3722","ZAGREB (Reuters) - Croatian Prime Minister Zoran Milanovic sacked the finance minister on Tuesday over a property deal he said had hurt the state budget, but economists said Slavko Linic`s dismissal would have no impact on fiscal policy.       Croatia s then new Finance Minister Slavko Linic is seen in parliament    before his centre-left government has been approved in Zagreb in this    December 23, 2011 file photo.     ZAGREB (Reuters) - Croatian Prime Minister Zoran Milanovic sacked the    f..."
"3723","Ciudad de México a 5 de mayo de 2014.- Martha Reyes entrevista a Jesús Padilla, de la División América Latina de la Unión Internacional Transporte Público sobre el Sexto Congreso Internacional del Transporte. Efekto Noticias @EfektoNoticias "
"3724","La minorista analiza la propuesta de subir a 9 dólares la hora los pagos a empleados en ese país; si una medida de este tipo afecta su negocio, actuará para echarla atrás, aseguró.    show enclosure(image/jpeg; 0.02 MB)"
"3727","C.P. JUAN CARLOS ALONSO CARDOSO C.P. ALBERTO ÁLVAREZ DEL CAMPO C.P. ALEJANDRO BARRIGUETE CRESPO C.P. JAVIER BARROSO DECOLLADO  LIC. DIANA ROSALIA BERNAL LADRÓN DE GUEVARA DR. HERBERT BETTINGER BARRIOS"
"3729","https://twitter.com/#!/Proyecto40  @SabíasQue Un total de 3.3 millones de personas murieron en 2012 a consecuencia del uso nocivo del alcohol. http://t.co/Ve6JrpIUBA"
"3731","Caracas, 24 feb (EFE).- El tercer mecanismo para obtener divisas en Venezuela, que permitirá las transacciones entre particulares, está casi listo, será diario y su tasa fluctuará, aunque estará vigilada y podrán acudir a él tanto personas jurídicas como naturales, informó hoy el vicepresidente del área económica, Rafael Ramírez."
"3732","*Se espera que hoy en Venezuela comparezca el líder opositor, Leopoldo López.  *La senadora del PAN, Mariana Gómez del Campo, condenó la violencia en Venezuela.  *Falleció Génesis Carmona, Miss Turismo 2013, tras recibir un balazo por protestas en Venezuela.  *Protestan venezolanos en México.  *En Ucrania enfrentamientos dejaron 25 muertos.  *Se preparan para el carnaval en Brasil.     A:  ONU."
"3735","El cantante asegura que Evelyn Xiomara aún no le deja ver al niño.   Shakira asegura que ella y Gerard Pique no pueden   parar...     Sor Cristina, la monja que participa en  La Voz Italia ,...     Chantal Andere celebro su tercer y ultimo  baby shower      Sergio, el hijo de Barbara Mori y Sergio Mayer debuto en...     A Cecilia Galliano le da panico volverse a embarazar...     FOTOS: Retratos de mascotas con sus duenos a traves de...     Galilea Montijo e Ines Gomez-Mont !muestran a sus hijos..."
"3736","Miami (EE.UU.), 18 feb (EFE).- El grupo de rock australiano AC/DC celebrará su 40 aniversario con una gira mundial este año y la probable grabación de un nuevo álbum en mayo próximo, según dijo recientemente el vocalista de la banda, Brian Johnson, en una entrevista con una radio de Florida."
"3737","El gobierno de Venezuela vinculó a su esposo con una conspiración en contra del presidente Nicolás Maduro.                    leer más   Congresista rechaza acusaciones de gobierno venezolano    El gobierno de Venezuela vinculo a su esposo con una conspiracion en    contra del presidente Nicolas Maduro.    compartir en:    [face.jpg]    [tw.jpg]    Por: AFP    Viernes    02 05 14     La congresista cubano-estadounidense Ileana Ros-Lehtinen rechazo las    `..."
"3738","Aporta Umán 14.9 toneladas de residuos para `Recicla por tu bienestar`Un total de 517 habitantes asisten a la tercera visita del esquema por el municipio."
"3739","México, 19 Ene. (Notimex).- Durante 20 años de vigencia del Tratado de Libre Comercio de América del Norte (TLCAN), las exportaciones de México y el comercio total con Estados Unidos y Canadá prácticamente se triplicó, en []"
"3744","La presidenta del Consejo de la Federación (Senado) de Rusia, Valentina Matvienko, declaró hoy que la delegación rusa abandonará la reunión de la Asamblea Parlamentaria del Consejo de Europa (PACE, 7-13 de abril), si ésta aprueba una resolución antirrusa.show enclosure(image/jpeg; 0.02 MB)   La presidenta del Consejo de la Federacion (Senado) de Rusia, Valentina    Matvienko, declaro hoy que la delegacion rusa abandonara la reunion de    la Asamblea Parlamentaria del Consejo de Europa (PACE, 7-..."
"3745","Carlos López Blanco, director general de Asuntos Públicos y Regulación de Telefónica, dijo que la apertura en telecomunicaciones permitirá mayores inversiones y competencia en México.  Todo esto colocará a México en el camino del crecimiento y desarrollo, como otros países donde Telefónica Movistar está presente."
"3752","En su mayoría los pasajeros del transbordador siniestrado eran estudiantes de bachillerato que hacían un viaje escolar.   CARACAS, miercoles 16 de abril, 2014 | Actualizado hace     En bote llegan los rescatistas al barco hundido en Surcorea, con pocas    esperanzas (Reuters)     Seul.- Casi 300 personas, la mayoria estudiantes de bachillerato,    permanecen desaparecidas tras naufragar hoy en Corea del Sur un barco    de pasajeros en la que puede ser una de las mayores tragedias humanas    de ..."
"3755","OBRENOVAC, Serbia/DOBOJ, Bosnia (Reuters) - Russian cargo planes and rescue teams from around Europe on Sunday joined huge volunteer aid efforts in swathes of Serbia and Bosnia where at least 24 people have died in the worst floods in over a century."
"3756","El secretario ejecutivo del SNSP, Monte Rubido, confirmó la detención de `El Menchito`, segundo al mando dentro del Cártel Jalisco Nueva Generación.   A: Rubén Oseguera, Segob, Lorenzo Martín García, Fiscalía Jalisco, Luis Carlos Nájera, Consulado de EUA en Guadalajara, Facebook."
"3759","El jugador de Chelsea es determinante en el proceso de Mourinho para hacer funcionar su estilo, el club desembolsó 40 millones de euros por él y le ha dado resultado; 15 goles y 10 asistencias, su carta de presentación.                    leer más"
"3766","*Barack Obama visitará México para participar en la Cumbre de Líderes de América del Norte a realizarse en Toluca   A: Felipe Calderón, Diego Fernández de Cevallos"
"3767","Una de cada 3 mujeres será violada o golpeada durante su vida. Esto afirma una escalofriante estadística de las Naciones Unidas publicada recientemente. Lo anterior se traduce en que, de una población de aproximadamente 7 mil millones de habitantes, mil millones de mujeres y niñas son víctimas de la violencia de género...."
"3772","In 2009, the Ariake, a Japanese ferry on its way to Okinawa through rough currents, capsized and slowly sank. Five years later, the Korean ferry Sewol capsized and sank in rough currents as well, only this time the ship trapped hundreds of high school students on its way down. The incidents are not merely similar, they?re nearly identical: The two ships were made by the same builder, run by the same operator and capsized at roughly the same time into their journey. Since the Ariake?s accident, ..."
"3773","El Consorcio de la Línea 12 envió una carta al GDF proponiendo aplicar acciones y financiar trabajos para reabrir la ruta en junio."
"3774","Llama a Pacheco `piedra de toque` en la Feria Internacional de la LecturaElena Poniatowska recibió el miércoles el premio Excelencia en las Letras, que lleva el nombre de su amigo de toda la vida, el fallecido autor de Morirás lejos."
"3775","El piloto mexicano de Fórmula 1 Esteban Gutiérrez, nombrado mejor novato del Mundial-2013, dijo este viernes que está satisfecho con el auto de la escudería Sauber para esta temporada después de participar en su adaptación a los cambios de regulación...."
"3777","Rusia vetó el sábado una resolución de la ONU que buscaba declarar ilegal el referéndum del domingo en Crimea sobre el futuro de esa península ucraniana, mientras que un estrecho aliado de Moscú, China, se abstuvo de votar, en una muestra de que el Kremlin se ha quedado aislado diplomáticamente.show enclosure(image/jpeg; 0.02 MB)"
"3779","Aunque en varias entidades del país el precio del limón va a la baja, en algunas ciudades como Mérida, el cítrico se vende hasta en 55 pesos el kilogramo, en tanto que productos como el aguacate Hass se ubica en un máximo de 40 pesos en centros comerciales, mercados populares y centrales de abasto....   limon, limones Foto: Reforma limon, limones Foto: Reforma      * Notimex Ciudad de Mexico, Mexico     Aunque en varias entidades del pais el precio del limon va a la baja,    en algunas ciudade..."
"3780","El Comisionado de Seguridad Monte Alejandro Rubido será el único que dará informes sobre el avance en Tamaulipas.   A: Osorio Chong"
"3782","Armando Reyna (BBVA Bancomer) explica que es lo que se tiene que hacer para hacer un fondo de ahorro, comenta que no hay fondos de para personas no natas.  Explica el proceso de como se crea un fondo de ahorro y explica como puede hacer para que su hijo pueda tener acceso a la cuenta y comenta que la gente puede tomar los cursos de inversión financiera que ofrece BBVA Bancomer."
"3784","Telefónica ha alcanzado un acuerdo para comprar de EyeOs la startup de cloud computing fundada por el emprendedor Pau García Milá.show enclosure(image/jpeg; 0.02 MB)   Telefonica ha alcanzado un acuerdo para comprar de EyeOs la startup de    cloud computing fundada por el emprendedor Pau Garcia Mila.     La empresa ha desarrollado un entorno de escritorio web de codigo    abierto y ha colaborado con Telefonica desde 2010.     La operadora ofrecera un servicio de virtualizacion de escritorio de ..."
"3786","El delantero del Atlético --wi E! accionista mayoritano O <ij| y de ¡a Selección ;JTj| del Atlético, Miguel Angel £*   española, David Villa, Gil Marín, afirmo que Pg jugará para el New York City FC. nadie saldra si tiene contrato O de la MLS. cara las próximas 3 mientras no se pague su cláusula y temporarias. L3 oferta, de de rescisión. Ni queremos ni acuerdo a la cadena COPE, es necesitamos vender a ningún m tan atractiva que ai Guaje ya jugador relevante de los que W no le importó dejar ei fútbol integran nuestra plantilla  . Sin europeo Ademas. Raúl Gonzá- embargo, podrían irse Courtois, iez iría ai New York Cosmos. Filipe. Miranda, Godín, Costa. Villa."
"3790","El sargazo que arriba a las playas de Boca del Río rebasó la capacidad de respuesta de los trabajadores de limpia pública ya que diariamente se están recolectando hasta 100 toneladas de alga   Directorio Suscripciones Nosotros Contacto RSS           No nos cabe la menor duda de que el guion de la pelicula La Ley de          Herodes le quedo muy pero muy chica al regordete abogado Reynaldo          Gaudencio Escobar Perez que al paso que va puede correr la misma suerte          que su compad..."
"3792","Se prometieron avances de Pokémon Alpha Sapphire y Omega Ruby este fin de semana. Finalmente, están aquí. Son apenas unos cuantos segundos, pero que muestran de manera bastante buena cómo podemos esperar que se vea Hoenn en el 3DS. Los monstruos que adornan las portadas de ambos juegos se lucen en este tentempié para el futuro. Espera más noticias en torno a esta reedición que ha generado tantas expectativas. Recuerda que ya puedes atrapar tu preventa en Gamers. Pinche aquí para ver el vídeo   ..."
"3798","I Jesús Aranda  El pleno de la Suprema Corte de Justicia de la Nación (SCJN) determinó que el plazo de 15 días para impugnar un auto de formal prisión o sentencia, previsto en la nueva ley de amparo, no se aplica a los juicios que hayan empezado antes de la promulgación de la norma, el 3 de abril de 2013. Los ministros dieron la razón a dos personas que impugnaron sendas resoluciones de jueces que se negaron a admitir su recurso de revisión contra fallos que les afectaban en su libertad, y ordenaron a los juzgadores que admitan y den curso a los amparos presentados. Sin embargo, de acuerdo con fuentes judiciales consultadas, la resolución deja en estado de indefensión a todos los procesados"
"3800","El campo en Guanajuato `no ha recibido los apoyos prometidos` por el Gobierno del Estado, mismos que refieren a la entrega de insumos económicos con motivo de las afectaciones que sufrieron los cultivos por las contingencias climatológicas. Así lo afirmó José Jesús Marmolejo Ramos, integrante de la Sociedad de Porcicultores, Ganaderos y Agricultores del Campo del Bajío, quien precisó que este acuerdo se efectuó con el gobernador Miguel Márquez Márquez desde el pasado mes de octubre. Marmolejo R..."
"3802","El presidente de la Asociación Mexicana de la Industria de Tecnologías de la Información (AMITI), Luiz Ferezin, consideró que se debe extender el plazo para la aprobación de las leyes secundarias en materia de telecomunicaciones.     En conferencia de prensa destacó que se requiere encontrar un balance que permita que México sea más competitivo y que los usuarios tengan acceso y calidad en el servicio.     Por ello, dijo, extender el plazo permitirá tener una solución mejor discutida y no un..."
"3803","Frankfurt. El temor a que se amañen encuentros en Brasil 2014 (12 de junio-13 de julio) está latente, de acuerdo con especialistas. `Tenemos que dar por sentado que el crimen organizado intentará manipular partidos también en el Mundial. Es la competición en la que hay mayor volumen de apuestas y en la que se consiguen las mayores ganancias`, dijo Ralf Mutschke, jefe de seguridad de FIFA. `Tenemos vigilancia en los 12 estadios. Todos los partidos serán seguidos en el mercado de apuestas`."
"3804","El Jefe de Gobierno, Miguel Ángel Mancera dijo que la captura del Chapo Guzmán es importante, ahora toca a las autoridades federales estar al pendiente de las reorganizaciones del Cártel de Sinaloa."
"3805","Santo Domingo, 13 mar (EFE).- Una comisión de la Federación de Empresas Privadas de Centroamérica, Panamá y República Dominicana (Fedepricap), organización que agrupa a las cúpulas empresariales de estos países, mantuvo un encuentro hoy con el presidente dominicano, Danilo Medina, según informó la Presidencia mediante un comunicado."
"3806","ALERTAN DE CORREO FALSO La Condusef emitió una alerta por un correo falso con la cuenta condusef.legal o gmail.com en el que se hace referencia a una aseguradora y se emiten  supuestos consejos para que los agentes de seguros mejoren su trabajo. Aseguró que procederán legalmente. Notimex"
"3813","CIUDAD DE MÉXICO, 9 de abril.- El jefe delegacional en Coyoacán, Mauricio Toledo, inauguró este miércoles el primer polideportivo en la demarcación, ubicado en la unidad CTM Culhuacán VI con una inversión de 45 millones de pesos, que beneficiará a casi 11 mil vecinos, quienes podrán practicar más de 20 disciplinas. El funcionario anunció que se construirán tres polideportivos más en distintos puntos de la delegación, a fin de generar espacios que garanticen mejores condiciones de vida para la ..."
"3816","Jiquilpan, Michoacán.- La organización femenil Mujeres Unidas por Jiquilpan ha solicitado al municipio que se hagan los trámites para la renovación del Comité de Pueblo Mágico, toda vez que ya venció el periodo de gestión del actual Comité. &#147;Ya estamos haciendo lo conducente nosotros porque creo que los ciudadanos de Jiquilpan deben estar consientes de que los comités, este Comité, se supone que tiene reglamentos, y creo que su gestión debe llegar a su fin, ya terminó y es inminente que se..."
"3817","Russia`s military seizure of Crimea and preparations for a possible annexation of the southern Ukrainian province have revived fears, calculations and reflexes that had been rusting away since the fall of the Berlin Wall in 1989."
"3824","Mich. city is nixing a 38-year-old section of city code that states `no person shall willfully annoy another person`"
"3826","Backstage Hollywood: `Rob the Mob,` about Tommy and Rosemarie Uva, met with resistance because of its mafia-based story. But it gives the mob movie a lighter touch.Even in the annals of dumb crooks, Tommy and Rosemarie Uva weren`t the sharpest tools in the shed. In the early 1990s, the young Queens couple decided to stick up Mafia social clubs.show enclosure()    # Rob the Mob  almost undone by story s mafia connections -    latimes.com     Even in the annals of dumb crooks, Tommy and Rosemarie..."
"3827","El procurador general de la República, Jesús Murillo Karam, aseguró que los órganos de seguridad que están en Michoacán encontraron varias evidencias de que el ex secretario de Gobierno estatal, Jesús Reyna, tuvo reuniones con líderes de organizaciones criminales que operan en el estado.     En entrevista, el funcionario federal destacó que a partir de esas pruebas se inició una investigación, de la que dijo, `tenemos ya elementos para pensar lo que dijimos en el boletín, contactos con este ..."
"3828","*Como parte del Programa «Escuela Digna». CUAUTITLÁN IZCALLI, MÉX.- Como parte del Programa «Escuela Digna», los gobiernos federal y del Estado de México entregaron la rehabilitación de la primaria «Josué Mirlo», de la colonia Ensueños, en donde se invirtieron 1.2 millones de pesos. Dicho programa tiene como objetivo mejorar el estado físico de las escuelas []"
"3829","Bravely Default, la apuesta de Square Enix y Nintendo para llevar el rol clásico al 3DS, ha cosechado buenas críticas alrededor del mundo. Como suele ocurrir, se nos presenta un tráiler con los elogios alrededor del título. No sólo podrás ver detalles de la jugabilidad, pues también podrás tener un acercamiento adicional mediante opiniones diversas. []"
"3831"," Agencias Hoy el PRI es un partido ágil, dinámico y echado para adelante, donde los jóvenes y las mujeres tienen una participación decidida y fundamental, señaló Raúl Domínguez Rex, presidente del Revolucionario Institucional al sostener un encuentro con la militancia y estructuras municipales de Xonacatlán, Otzolotepec, Temoaya y Jiquipilco. Nunca más un PRI aletargado y lento, ahora somos el partido que se involucra y se sumerge en la dinámica del cambio y la transformación de la mano con la ..."
"3836","Todos los días y a cualquier hora la radio y la televisión llenan de alabanzas a los gobernantes en turno, al Ejército, la Marina, la Cámara de Diputados y la de Senadores.  No solamente a través de los noticiarios, las loas provienen de campañas publicitarias que tienen el fin de proponer una imagen de renovación del país a partir de dos ejes: por una parte el regreso del PRI al poder ejecutivo; por otro y en consecuencia, debido a las reformas aprobadas en apenas un año.Sin una ley que restri..."
"3837","La America`s Golf Cup se jugará del 23 al 26 de octubre próximo en Pilar Golf y, además de la gran estrella, también atraerá a Matt Kuchar y a Ángel Cabrera; un hito para el golf nacional   Copyright 2011 SA LA NACION | Todos los derechos reservados."
"3839","México, 3 de abril.- Los ataques de phishing aumentaron 8.5 por ciento en 2013 respecto al año previo y con una incidencia de 31.45 por ciento de atacantes que utilizaron los nombres de los principales bancos y tiendas en línea, así como sistemas de pago electrónico, informó Karsperky Lab. En un comunicado, señaló que en América Latina este tipo de ataques representa 3.56 por ciento del total a nivel mundial, de los cuales 36 por ciento corresponde al robo de información financiera. En el infor..."
"3842","La combinación de un nuevo frente y la salida de otros dos provocarán temperaturas menores a los cinco grados en 22 estados del país"
"3846","El incidente ocurrió alrededor de las 9:30 de esta mañana en Periférico, a la altura de San Jerónimo, con dirección al Sur"
"3847","Darán seguimiento al trabajo que hemos hechos sus equipos desde que recibiéramos al presidente estadunidense en mayo del año pasado"
"3848","La pareja anunció la noticia en la revista Hola, en la que aparecen en la portada  El actor y director Eugenio Derbez y su esposa Alessandra Rosaldo revelaron que están esperando a su primer bebé, según revela la revista Hola.   La noticia ha causado revuelo en redes sociales, sobre todo entre artistas e integrantes del medio del espectáculo.   Personajes como la conductora Andrea Legarreta, quien escribió: `Que noticia más MARAVILLOSA!!! @EugenioDerbez y @alexrosaldo Yeeeeiii!!! FELICIDADES!!! Los QUIERO!!`.   `Que tal la noticia. Alessandra y Eugenio serán papas! Felicidades!!`, tuiteó, por otra parte, la también conductora Galilea Montijo."
"3852","NEW YORK, March 3 (Reuters) - Loral Space & Communications Inc has hired boutique investment bank Perella Weinberg Partners to advise its independent directors as it explores a potential sale of the..."
"3853","La mexicana obtuvo este día el título del Campeonato Mundial de Tiro con Arco Bajo Techo, que se llevó a cabo en Nimes, Francia, luego de vencer en la final a la japonesa Miki Nakamura.show enclosure(image/jpeg; 0.05 MB)"
"3855","La aerolínea Air Canada comprará a Boeing 61 aviones del 737 MAX, con los cuales renovará su flota de pasillo único, y en el que invertirá 6.5 millones de dólares a precios de catálogo.  A: Calin Rovinescu."
"3856","La nueva ordenanza flexibiliza las condiciones del servicio para discapacitados, que podrá funcionar los siete días de la semana"
"3858","Diego Armando Medina/ San Nicolás, NL 1 presidente de Tigres, Alejandro Rodríguez, abrió la puerta para la salida del último ídolo I felino: Lucas Lobos. Y es que el mandamás auriazul no quiso asegurar la permanencia del capitán de Tigres para el próximo Apertura 2014, e incluso dijo han recibido ofertas por algunos de sus jugadores, que aunque no quiso revelar por quiénes, todo indica son por el volante.   No, yo no te puedo garantizar ni siquiera estar vivo mañana, si es bueno para el jugador y para el club, habrá la posibilidad (de negociar). Nosotros estamos siempre abiertos con pláticas con los jugadores. Ha habido ofertas por nuestros jugadores pero no podemos decir quiénes, mencionó Rodríguez. NADA POR PULIDO En Grecia, la posible llegada de Alan Pulido al Olympiacos de ese país ha sido portada los últimos días; sin embargo, el directivo"
"3860","El Comisionado Alfredo Castillo dio una conferencia para informar sobre operativos realizados en Lázaro Cárdenas. Sobre el padre Goyo, dijo que se encuentra declarando.   A: Jesús Reyna"
"3861","*Se inauguró la 67 edición del Festival Internacional de Cine en Cannes  *Se conmemoró el aniversario luctuoso de Miguel Alemán en la Fundación que lleva su nombre  *Convocatoria abierta en Colombia para el Premio Gabriel García Márquez de Periodismo   A: IPN"
"3862","* En India, miles festejaron el triunfo del candidato presidencial opositor al actual Gobierno."
"3863","Reconocen al gobierno de Benavides   Sudoku es un rompecabezas numerico cuya solucion no requiere un gran    dominio de matematicas o lengua. El objetivo es rellenar una cuadricula    con las cifras del 1 al 9 partiendo de algunos numeros ya dispuestos en    algunas de las celdas. No se debe repetir ninguna cifra en una misma    fila, columna o subcuadricula. Un sudoku esta bien planteado si la    solucion es unica. !Juega ahora!     Ayer en el ministerio de Relaciones Exteriores, los ministros..."
"3866","`Marina Armada de México, no te bastó con destruir nuestras instalaciones y ... Cerca de 25 unidades de la Secretaria de Marina Armada de México fueron ..."
"3868","El gobierno de transición envió a sus fuerzas para desalojar a los separatistas de los edificios gubernamentales de Slaviansk y se produjeron fuertes enfrentamientos; Putin advirtió que esta acción `tendrá consecuencias`   lanacion.com | Las noticias que importan y los temas que interesan     El gobierno de transicion envio a sus fuerzas para desalojar a los    separatistas de los edificios gubernamentales de Slaviansk y se    produjeron fuertes enfrentamientos; Putin advirtio que esta accion  ..."
"3870","El secretario ejecutivo del Sistema Nacional de Seguridad Pública, Monte Alejandro Rubido, aseguró que hay certeza de que los representantes de autodefensas que se han reunido con el Gobierno Federal en Michoacán, no pertenecen al crimen organizado.    A. Alfredo Castillo. Juan José Farias."
"3871","El secretario general de la ONU dijo que falta poco tiempo para alcanzar los objetivos planteados para el Desarrollo del Milenio, por lo que a medida de que se establezca una nueva agenda internacional, debe haber un mayor compromiso de los países para lograr más desarrollo.show enclosure(image/jpeg; 4.87 MB)   [facebook.png] [twitter.png] [linkedin.png] [googleplus.png]    A+    A-    Ban Ki moon     Ban inauguro la Primera Reunion de Alto Nivel de la Alianza Global para    la Cooperacion Efic..."
"3876","Trabajadores alistan la estatua del ex alcalde de Guadalajara. Foto Arturo Campos Cedillo Por su participación en la `modernización de la ciudad` de Guadalajara durante la década de los 50, los restos del ingeniero civil Jorge Matute Remus serán trasladados hoy a la Rotonda de los Jaliscienses Ilustres. A 102 años de su natalicio, la Universidad de Guadalajara (UdeG) y el gobierno del estado le rendirán un homenaje a las 10 horas de hoy en el Paraninfo de la casa de estudios, desde donde partir..."
"3877","Un estudio matemático realizado por la Universidad de Princeton revela que ha sido significativa la disminución en la entrada de sus visitantes"
"3880","POR SU LESIÓN EN EL TOBILLO Neymar, fuera un mes BARCELONANeymar será baja de tres a cuatro semanas tras sufrir uri esguince de tobillo derecho, informó el viernes el Barcelona. El delantero brasileño se lastimó el jueves en un partido contra Getafe por la Copa del Rey, al intentar alcanzar un balón cerca de la línea de fondo."
"3885","El carnaval andino tiene el acento en la celebración de la siembra, la cosecha y el inicio de un nuevo ciclo agrícolashow enclosure()"
"3887","*En Moscú celebran el Día del Trabajo.  *En el DF, las organizaciones que integran el Congreso del Trabajo se reunieron en la Plaza de la Constitución encabezados por el dirigente de la CTM, Joaquín Gamboa y el del Congreso del Trabajo, Humberto Ojeda. *Dirigente de la CNTE entrgan a la Segob su pliego de demandas en donde destaca la petición de abrir mesas de diálogo con autoridades federales. *Integrantes del Frente Popular Francisco Villa llegan al Zócalo se instalan frente a Palacio Nacional. *En la Segob desde las 11 de la mañana cerraron el tránsito vehicular. Al rededor de 300 profesores llevan a cabo un mitin, en tanto una comisión de 20 integrantes de la CNTE salen de la Segob, donde desde las 11:30 se reúnen con el subsecretario de Gobernación, Luis Enrique Miranda. *El jefe de Gobierno, Miguel Ángel Mancera, convocó a un diálogo nacional para revisar el tema de los salarios mínimos."
"3888","El segundo evento del titular de la SEP que se tenía programado en el estado de Michoacán fue cancelado a causa del ingreso de miembros de la CNTE en el plantel donde el Secretario realizaría su acto.                    leer más"
"3890","En entrevista, la diputada federal del PAN, Flor Pedraza, habló de las elecciones históricas en el partido en donde por primera vez se puede emitir el voto y ya solo se tiene que esperar los resultados, aseguró que después se debe trabajar mucho en la consolidación de l partido para las elecciones 2015 y 2018 y para eso se necesita que las militantes y el dirigente trabaje mucho por la unidad e integración del equipo para que después no haya revanchismos.   A: Ernesto Cordero. Gustavo Madero."
"3891","La familia de joven deportista, de 17 años, decidió hipotecar su residencia después de que el presidente de Filipinas, Beningno Aquino, no contestara a las numerosas peticiones que solicitaban ayuda económica"
